Sat 31 Aug 2024 07:46:33 IDT

SLURM_JOBID:		 981356
SLURM_JOB_NODELIST:	 dt-cpu-03 


executing python ./train_darpatc.py --scene cadets
Start training graph 0 2024-08-31 07:46:41
Data(edge_index=[2, 4347080], test_mask=[362645], train_mask=[362645], x=[362645, 56], y=[362645])
feature  56 ; label  6
129 1.4326425790786743 0.0007782101167315176 2024-08-31 12:41:23
130 1.4378254413604736 0.0007782101167315176 2024-08-31 12:41:25
131 1.4277875423431396 0.0007782101167315176 2024-08-31 12:41:28
132 1.431680679321289 0.0007782101167315176 2024-08-31 12:41:30
133 1.430909276008606 0.0007782101167315176 2024-08-31 12:41:32
134 1.434234380722046 0.0007782101167315176 2024-08-31 12:41:34
135 1.429711937904358 0.0007782101167315176 2024-08-31 12:41:36
136 1.4343669414520264 0.0005188067444876783 2024-08-31 12:41:38
137 1.4279323816299438 0.0005188067444876783 2024-08-31 12:41:40
138 1.4304853677749634 0.0005188067444876783 2024-08-31 12:41:42
139 1.4232231378555298 0.0005188067444876783 2024-08-31 12:41:44
140 1.4277660846710205 0.0005188067444876783 2024-08-31 12:41:46
141 1.4305405616760254 0.0007782101167315176 2024-08-31 12:41:49
142 1.4312151670455933 0.0007782101167315176 2024-08-31 12:41:51
143 1.426257610321045 0.0005188067444876783 2024-08-31 12:41:53
144 1.4336563348770142 0.0005188067444876783 2024-08-31 12:41:55
145 1.434664011001587 0.0005188067444876783 2024-08-31 12:41:57
146 1.431235909461975 0.0005188067444876783 2024-08-31 12:41:59
147 1.4361203908920288 0.0007782101167315176 2024-08-31 12:42:01
148 1.4329513311386108 0.0007782101167315176 2024-08-31 12:42:04
149 1.4318677186965942 0.0007782101167315176 2024-08-31 12:42:06
3852
3
1 1.4319839477539062 0.0 2024-08-31 12:42:09
2 1.4416558742523193 0.0 2024-08-31 12:42:11
3 1.4281542301177979 0.0 2024-08-31 12:42:13
4 1.4307368993759155 0.0 2024-08-31 12:42:16
5 1.4339090585708618 0.0 2024-08-31 12:42:18
6 1.429761528968811 0.0 2024-08-31 12:42:20
7 1.4345046281814575 0.0 2024-08-31 12:42:22
8 1.4284433126449585 0.00025960539979231567 2024-08-31 12:42:24
9 1.428634762763977 0.0005192107995846313 2024-08-31 12:42:26
10 1.4289082288742065 0.000778816199376947 2024-08-31 12:42:28
11 1.4261623620986938 0.000778816199376947 2024-08-31 12:42:30
12 1.4245649576187134 0.000778816199376947 2024-08-31 12:42:32
13 1.4403340816497803 0.0005192107995846313 2024-08-31 12:42:35
14 1.4524717330932617 0.0005192107995846313 2024-08-31 12:42:37
15 1.421217918395996 0.0005192107995846313 2024-08-31 12:42:39
16 1.4297871589660645 0.00025960539979231567 2024-08-31 12:42:41
17 1.4385298490524292 0.00025960539979231567 2024-08-31 12:42:43
18 1.4297701120376587 0.0 2024-08-31 12:42:45
19 1.4246459007263184 0.0 2024-08-31 12:42:47
20 1.433173418045044 0.0 2024-08-31 12:42:49
21 1.4335891008377075 0.0 2024-08-31 12:42:51
22 1.4378498792648315 0.0 2024-08-31 12:42:54
23 1.441617488861084 0.0 2024-08-31 12:42:56
24 1.4307427406311035 0.0 2024-08-31 12:42:58
25 1.4348257780075073 0.00025960539979231567 2024-08-31 12:43:00
26 1.4344244003295898 0.00025960539979231567 2024-08-31 12:43:02
27 1.427958607673645 0.0005192107995846313 2024-08-31 12:43:04
28 1.4238249063491821 0.0005192107995846313 2024-08-31 12:43:06
29 1.4365365505218506 0.000778816199376947 2024-08-31 12:43:08
30 1.42982816696167 0.0010384215991692627 2024-08-31 12:43:10
31 1.431849479675293 0.0010384215991692627 2024-08-31 12:43:13
32 1.4288504123687744 0.0010384215991692627 2024-08-31 12:43:15
33 1.4327430725097656 0.000778816199376947 2024-08-31 12:43:17
34 1.4293116331100464 0.0005192107995846313 2024-08-31 12:43:19
35 1.4289498329162598 0.0005192107995846313 2024-08-31 12:43:21
36 1.429043173789978 0.000778816199376947 2024-08-31 12:43:23
37 1.4289458990097046 0.000778816199376947 2024-08-31 12:43:25
38 1.427477478981018 0.000778816199376947 2024-08-31 12:43:27
39 1.430193305015564 0.0005192107995846313 2024-08-31 12:43:29
40 1.4291115999221802 0.0005192107995846313 2024-08-31 12:43:31
41 1.4233452081680298 0.0005192107995846313 2024-08-31 12:43:34
42 1.4272016286849976 0.0005192107995846313 2024-08-31 12:43:36
43 1.426011562347412 0.000778816199376947 2024-08-31 12:43:38
44 1.4296479225158691 0.000778816199376947 2024-08-31 12:43:40
45 1.4313184022903442 0.000778816199376947 2024-08-31 12:43:42
46 1.4247268438339233 0.0010384215991692627 2024-08-31 12:43:44
47 1.4335962533950806 0.0010384215991692627 2024-08-31 12:43:46
48 1.4265691041946411 0.0010384215991692627 2024-08-31 12:43:48
49 1.4284141063690186 0.0010384215991692627 2024-08-31 12:43:51
50 1.4282646179199219 0.0010384215991692627 2024-08-31 12:43:53
51 1.4290657043457031 0.0010384215991692627 2024-08-31 12:43:55
52 1.4217268228530884 0.0010384215991692627 2024-08-31 12:43:57
53 1.4236544370651245 0.0010384215991692627 2024-08-31 12:43:59
54 1.423315167427063 0.000778816199376947 2024-08-31 12:44:01
55 1.4309700727462769 0.000778816199376947 2024-08-31 12:44:03
56 1.4269745349884033 0.000778816199376947 2024-08-31 12:44:05
57 1.4237382411956787 0.0010384215991692627 2024-08-31 12:44:07
58 1.4288250207901 0.0010384215991692627 2024-08-31 12:44:09
59 1.427627444267273 0.0012980269989615785 2024-08-31 12:44:12
60 1.4303935766220093 0.0010384215991692627 2024-08-31 12:44:14
61 1.4284096956253052 0.0012980269989615785 2024-08-31 12:44:16
62 1.4258180856704712 0.0012980269989615785 2024-08-31 12:44:18
63 1.423627495765686 0.0010384215991692627 2024-08-31 12:44:20
64 1.4311186075210571 0.0010384215991692627 2024-08-31 12:44:22
65 1.4267243146896362 0.000778816199376947 2024-08-31 12:44:24
66 1.429106593132019 0.000778816199376947 2024-08-31 12:44:26
67 1.429650902748108 0.000778816199376947 2024-08-31 12:44:29
68 1.429229974746704 0.0005192107995846313 2024-08-31 12:44:31
69 1.4240323305130005 0.0005192107995846313 2024-08-31 12:44:33
70 1.4221633672714233 0.0005192107995846313 2024-08-31 12:44:35
71 1.4162222146987915 0.0005192107995846313 2024-08-31 12:44:37
72 1.4346091747283936 0.0005192107995846313 2024-08-31 12:44:39
73 1.4265073537826538 0.0005192107995846313 2024-08-31 12:44:41
74 1.4168848991394043 0.0005192107995846313 2024-08-31 12:44:43
75 1.4240550994873047 0.0005192107995846313 2024-08-31 12:44:46
76 1.414004921913147 0.0005192107995846313 2024-08-31 12:44:48
77 1.4149882793426514 0.0005192107995846313 2024-08-31 12:44:50
78 1.4227086305618286 0.0005192107995846313 2024-08-31 12:44:52
79 1.4234477281570435 0.0005192107995846313 2024-08-31 12:44:54
80 1.4249053001403809 0.000778816199376947 2024-08-31 12:44:56
81 1.4129104614257812 0.000778816199376947 2024-08-31 12:44:58
82 1.4202098846435547 0.000778816199376947 2024-08-31 12:45:00
83 1.4268064498901367 0.0010384215991692627 2024-08-31 12:45:02
84 1.4205402135849 0.0010384215991692627 2024-08-31 12:45:05
85 1.418785810470581 0.000778816199376947 2024-08-31 12:45:07
86 1.4189609289169312 0.000778816199376947 2024-08-31 12:45:09
87 1.4204052686691284 0.000778816199376947 2024-08-31 12:45:11
88 1.4234737157821655 0.000778816199376947 2024-08-31 12:45:13
89 1.4185853004455566 0.000778816199376947 2024-08-31 12:45:15
90 1.414657473564148 0.0010384215991692627 2024-08-31 12:45:17
91 1.4180822372436523 0.0010384215991692627 2024-08-31 12:45:19
92 1.4219716787338257 0.0010384215991692627 2024-08-31 12:45:21
93 1.422971487045288 0.000778816199376947 2024-08-31 12:45:24
94 1.4174190759658813 0.000778816199376947 2024-08-31 12:45:26
95 1.4268465042114258 0.0005192107995846313 2024-08-31 12:45:28
96 1.4212101697921753 0.0005192107995846313 2024-08-31 12:45:30
97 1.4255449771881104 0.0005192107995846313 2024-08-31 12:45:32
98 1.4212212562561035 0.0005192107995846313 2024-08-31 12:45:34
99 1.4226152896881104 0.0005192107995846313 2024-08-31 12:45:36
100 1.4184246063232422 0.0012980269989615785 2024-08-31 12:45:38
101 1.4183987379074097 0.0012980269989615785 2024-08-31 12:45:41
102 1.417386770248413 0.0012980269989615785 2024-08-31 12:45:43
103 1.4201651811599731 0.0010384215991692627 2024-08-31 12:45:45
104 1.4217528104782104 0.0010384215991692627 2024-08-31 12:45:47
105 1.4228498935699463 0.000778816199376947 2024-08-31 12:45:49
106 1.4231759309768677 0.0010384215991692627 2024-08-31 12:45:51
107 1.4240747690200806 0.0010384215991692627 2024-08-31 12:45:53
108 1.4204374551773071 0.0012980269989615785 2024-08-31 12:45:55
109 1.4238265752792358 0.0012980269989615785 2024-08-31 12:45:57
110 1.4247931241989136 0.000778816199376947 2024-08-31 12:45:59
111 1.4157408475875854 0.000778816199376947 2024-08-31 12:46:02
112 1.4205166101455688 0.000778816199376947 2024-08-31 12:46:04
113 1.4219638109207153 0.000778816199376947 2024-08-31 12:46:06
114 1.4182443618774414 0.000778816199376947 2024-08-31 12:46:08
115 1.4161131381988525 0.0010384215991692627 2024-08-31 12:46:10
116 1.4207286834716797 0.0010384215991692627 2024-08-31 12:46:12
117 1.4200423955917358 0.0010384215991692627 2024-08-31 12:46:14
118 1.4196491241455078 0.0010384215991692627 2024-08-31 12:46:16
119 1.417754054069519 0.0010384215991692627 2024-08-31 12:46:18
120 1.4204456806182861 0.0010384215991692627 2024-08-31 12:46:20
121 1.4247844219207764 0.0010384215991692627 2024-08-31 12:46:23
122 1.4264179468154907 0.0010384215991692627 2024-08-31 12:46:25
123 1.4203943014144897 0.0010384215991692627 2024-08-31 12:46:27
124 1.4231464862823486 0.0010384215991692627 2024-08-31 12:46:29
125 1.4235353469848633 0.000778816199376947 2024-08-31 12:46:31
126 1.4169178009033203 0.000778816199376947 2024-08-31 12:46:33
127 1.4273754358291626 0.0010384215991692627 2024-08-31 12:46:35
128 1.424669861793518 0.0010384215991692627 2024-08-31 12:46:37
129 1.418112874031067 0.0010384215991692627 2024-08-31 12:46:39
130 1.4171255826950073 0.000778816199376947 2024-08-31 12:46:41
131 1.4211807250976562 0.000778816199376947 2024-08-31 12:46:44
132 1.4198471307754517 0.000778816199376947 2024-08-31 12:46:46
133 1.4168941974639893 0.0010384215991692627 2024-08-31 12:46:48
134 1.416491985321045 0.0012980269989615785 2024-08-31 12:46:50
135 1.4269455671310425 0.001557632398753894 2024-08-31 12:46:52
136 1.4257326126098633 0.001557632398753894 2024-08-31 12:46:54
137 1.4147813320159912 0.001557632398753894 2024-08-31 12:46:56
138 1.4245480298995972 0.0018172377985462098 2024-08-31 12:46:58
139 1.4313348531723022 0.001557632398753894 2024-08-31 12:47:01
140 1.4254069328308105 0.0010384215991692627 2024-08-31 12:47:03
141 1.4208405017852783 0.000778816199376947 2024-08-31 12:47:05
142 1.417035698890686 0.0005192107995846313 2024-08-31 12:47:07
143 1.420249342918396 0.0005192107995846313 2024-08-31 12:47:09
144 1.422776699066162 0.000778816199376947 2024-08-31 12:47:11
145 1.4225229024887085 0.000778816199376947 2024-08-31 12:47:13
146 1.4130486249923706 0.000778816199376947 2024-08-31 12:47:15
147 1.415144920349121 0.000778816199376947 2024-08-31 12:47:18
148 1.4142183065414429 0.000778816199376947 2024-08-31 12:47:20
149 1.42509126663208 0.000778816199376947 2024-08-31 12:47:22
3849
3
1 1.4144686460494995 0.0 2024-08-31 12:47:25
2 1.4178143739700317 0.0 2024-08-31 12:47:27
3 1.418941617012024 0.0 2024-08-31 12:47:29
4 1.421694040298462 0.0002598077422707197 2024-08-31 12:47:31
5 1.419480323791504 0.0005196154845414394 2024-08-31 12:47:33
6 1.418123722076416 0.0005196154845414394 2024-08-31 12:47:36
7 1.4139543771743774 0.0005196154845414394 2024-08-31 12:47:38
8 1.41709303855896 0.0005196154845414394 2024-08-31 12:47:40
9 1.4122084379196167 0.0005196154845414394 2024-08-31 12:47:42
10 1.4209699630737305 0.0002598077422707197 2024-08-31 12:47:44
11 1.4202784299850464 0.0002598077422707197 2024-08-31 12:47:46
12 1.418634295463562 0.0002598077422707197 2024-08-31 12:47:48
13 1.419582724571228 0.0002598077422707197 2024-08-31 12:47:50
14 1.4180059432983398 0.0002598077422707197 2024-08-31 12:47:52
15 1.4133806228637695 0.0002598077422707197 2024-08-31 12:47:54
16 1.4197107553482056 0.0002598077422707197 2024-08-31 12:47:56
17 1.4171417951583862 0.0002598077422707197 2024-08-31 12:47:59
18 1.4160999059677124 0.0002598077422707197 2024-08-31 12:48:01
19 1.4221539497375488 0.0002598077422707197 2024-08-31 12:48:03
20 1.4161818027496338 0.0002598077422707197 2024-08-31 12:48:05
21 1.4152194261550903 0.0002598077422707197 2024-08-31 12:48:07
22 1.422559142112732 0.0002598077422707197 2024-08-31 12:48:09
23 1.4150038957595825 0.0005196154845414394 2024-08-31 12:48:11
24 1.4199674129486084 0.0005196154845414394 2024-08-31 12:48:13
25 1.417893409729004 0.0005196154845414394 2024-08-31 12:48:15
26 1.420528769493103 0.0005196154845414394 2024-08-31 12:48:17
27 1.4217811822891235 0.0005196154845414394 2024-08-31 12:48:19
28 1.4282125234603882 0.0005196154845414394 2024-08-31 12:48:21
29 1.4240787029266357 0.0005196154845414394 2024-08-31 12:48:24
30 1.4215067625045776 0.0005196154845414394 2024-08-31 12:48:26
31 1.429020643234253 0.0005196154845414394 2024-08-31 12:48:28
32 1.4146353006362915 0.0005196154845414394 2024-08-31 12:48:30
33 1.414483666419983 0.0005196154845414394 2024-08-31 12:48:32
34 1.419808030128479 0.0005196154845414394 2024-08-31 12:48:34
35 1.4188123941421509 0.0005196154845414394 2024-08-31 12:48:36
36 1.419732928276062 0.0005196154845414394 2024-08-31 12:48:38
37 1.4202972650527954 0.0005196154845414394 2024-08-31 12:48:40
38 1.4316622018814087 0.0005196154845414394 2024-08-31 12:48:42
39 1.416861653327942 0.0002598077422707197 2024-08-31 12:48:44
40 1.4191555976867676 0.0002598077422707197 2024-08-31 12:48:46
41 1.4163262844085693 0.0002598077422707197 2024-08-31 12:48:49
42 1.4215298891067505 0.0002598077422707197 2024-08-31 12:48:51
43 1.4191328287124634 0.0002598077422707197 2024-08-31 12:48:53
44 1.4135991334915161 0.0002598077422707197 2024-08-31 12:48:55
45 1.4135149717330933 0.000779423226812159 2024-08-31 12:48:57
46 1.4123185873031616 0.000779423226812159 2024-08-31 12:48:59
47 1.4185084104537964 0.0002598077422707197 2024-08-31 12:49:01
48 1.410261869430542 0.0002598077422707197 2024-08-31 12:49:03
49 1.4143136739730835 0.001558846453624318 2024-08-31 12:49:05
50 1.410462737083435 0.0002598077422707197 2024-08-31 12:49:07
51 1.4235987663269043 0.0002598077422707197 2024-08-31 12:49:09
52 1.4157211780548096 0.0012990387113535984 2024-08-31 12:49:11
53 1.4213054180145264 0.0005196154845414394 2024-08-31 12:49:14
54 1.421065092086792 0.0005196154845414394 2024-08-31 12:49:16
55 1.4145163297653198 0.0005196154845414394 2024-08-31 12:49:18
56 1.4127880334854126 0.0005196154845414394 2024-08-31 12:49:20
57 1.4231281280517578 0.0005196154845414394 2024-08-31 12:49:22
58 1.417202115058899 0.0005196154845414394 2024-08-31 12:49:24
59 1.416214108467102 0.0005196154845414394 2024-08-31 12:49:26
60 1.4170284271240234 0.0005196154845414394 2024-08-31 12:49:28
61 1.4191147089004517 0.0002598077422707197 2024-08-31 12:49:30
62 1.4201080799102783 0.0005196154845414394 2024-08-31 12:49:32
63 1.416709303855896 0.0005196154845414394 2024-08-31 12:49:34
64 1.411163330078125 0.0002598077422707197 2024-08-31 12:49:37
65 1.4177706241607666 0.0005196154845414394 2024-08-31 12:49:39
66 1.4248842000961304 0.0005196154845414394 2024-08-31 12:49:41
67 1.4089560508728027 0.0005196154845414394 2024-08-31 12:49:43
68 1.4121428728103638 0.0005196154845414394 2024-08-31 12:49:45
69 1.4203224182128906 0.0005196154845414394 2024-08-31 12:49:47
70 1.4233696460723877 0.0005196154845414394 2024-08-31 12:49:49
71 1.4183566570281982 0.0005196154845414394 2024-08-31 12:49:51
72 1.4170278310775757 0.0005196154845414394 2024-08-31 12:49:53
73 1.4195339679718018 0.000779423226812159 2024-08-31 12:49:55
74 1.4146240949630737 0.000779423226812159 2024-08-31 12:49:57
75 1.4200493097305298 0.0005196154845414394 2024-08-31 12:50:00
76 1.4154924154281616 0.001558846453624318 2024-08-31 12:50:02
77 1.4104341268539429 0.0012990387113535984 2024-08-31 12:50:04
78 1.4171242713928223 0.0012990387113535984 2024-08-31 12:50:06
79 1.4116202592849731 0.0012990387113535984 2024-08-31 12:50:08
80 1.4143632650375366 0.0012990387113535984 2024-08-31 12:50:10
81 1.414497971534729 0.0012990387113535984 2024-08-31 12:50:12
82 1.415918231010437 0.0012990387113535984 2024-08-31 12:50:14
83 1.4149447679519653 0.0012990387113535984 2024-08-31 12:50:16
84 1.4144737720489502 0.001558846453624318 2024-08-31 12:50:18
85 1.4090009927749634 0.0012990387113535984 2024-08-31 12:50:20
86 1.4148887395858765 0.0012990387113535984 2024-08-31 12:50:23
87 1.4198863506317139 0.0012990387113535984 2024-08-31 12:50:25
88 1.4141967296600342 0.0012990387113535984 2024-08-31 12:50:27
89 1.4187626838684082 0.0012990387113535984 2024-08-31 12:50:29
90 1.4115208387374878 0.001558846453624318 2024-08-31 12:50:31
91 1.4277435541152954 0.001558846453624318 2024-08-31 12:50:33
92 1.412282943725586 0.001558846453624318 2024-08-31 12:50:35
93 1.4173662662506104 0.001558846453624318 2024-08-31 12:50:37
94 1.416679859161377 0.001558846453624318 2024-08-31 12:50:39
95 1.418186902999878 0.001558846453624318 2024-08-31 12:50:41
96 1.4176247119903564 0.0018186541958950377 2024-08-31 12:50:43
97 1.4122053384780884 0.0018186541958950377 2024-08-31 12:50:45
98 1.4165375232696533 0.0020784619381657575 2024-08-31 12:50:48
99 1.4150238037109375 0.0020784619381657575 2024-08-31 12:50:50
100 1.4161144495010376 0.0018186541958950377 2024-08-31 12:50:52
101 1.4126039743423462 0.0018186541958950377 2024-08-31 12:50:54
102 1.4154763221740723 0.001558846453624318 2024-08-31 12:50:56
103 1.4066725969314575 0.001558846453624318 2024-08-31 12:50:58
104 1.4147776365280151 0.0018186541958950377 2024-08-31 12:51:00
105 1.4121350049972534 0.001558846453624318 2024-08-31 12:51:02
106 1.411683440208435 0.001558846453624318 2024-08-31 12:51:04
107 1.406096339225769 0.0020784619381657575 2024-08-31 12:51:06
108 1.411665678024292 0.0020784619381657575 2024-08-31 12:51:08
109 1.4192655086517334 0.0020784619381657575 2024-08-31 12:51:11
110 1.4116500616073608 0.001558846453624318 2024-08-31 12:51:13
111 1.4169268608093262 0.0005196154845414394 2024-08-31 12:51:15
112 1.4165304899215698 0.0005196154845414394 2024-08-31 12:51:17
113 1.4133623838424683 0.0005196154845414394 2024-08-31 12:51:19
114 1.4134435653686523 0.001558846453624318 2024-08-31 12:51:21
115 1.4077767133712769 0.0012990387113535984 2024-08-31 12:51:23
116 1.4166606664657593 0.0012990387113535984 2024-08-31 12:51:25
117 1.4166390895843506 0.0012990387113535984 2024-08-31 12:51:27
118 1.4107310771942139 0.0012990387113535984 2024-08-31 12:51:29
119 1.4070422649383545 0.0012990387113535984 2024-08-31 12:51:31
120 1.4084376096725464 0.0012990387113535984 2024-08-31 12:51:33
121 1.4188153743743896 0.0012990387113535984 2024-08-31 12:51:36
122 1.4159787893295288 0.0020784619381657575 2024-08-31 12:51:38
123 1.4130648374557495 0.0020784619381657575 2024-08-31 12:51:40
124 1.4103004932403564 0.0020784619381657575 2024-08-31 12:51:42
125 1.4174648523330688 0.001558846453624318 2024-08-31 12:51:44
126 1.416825294494629 0.001558846453624318 2024-08-31 12:51:46
127 1.4180386066436768 0.0012990387113535984 2024-08-31 12:51:48
128 1.4147284030914307 0.0012990387113535984 2024-08-31 12:51:50
129 1.4103505611419678 0.0012990387113535984 2024-08-31 12:51:52
130 1.42121422290802 0.0012990387113535984 2024-08-31 12:51:54
131 1.4134396314620972 0.0018186541958950377 2024-08-31 12:51:57
132 1.413704752922058 0.001558846453624318 2024-08-31 12:51:59
133 1.418173909187317 0.0012990387113535984 2024-08-31 12:52:01
134 1.4164938926696777 0.0012990387113535984 2024-08-31 12:52:03
135 1.4200339317321777 0.0012990387113535984 2024-08-31 12:52:05
136 1.4121007919311523 0.0012990387113535984 2024-08-31 12:52:07
137 1.4172658920288086 0.0012990387113535984 2024-08-31 12:52:09
138 1.4212359189987183 0.0012990387113535984 2024-08-31 12:52:11
139 1.411270022392273 0.0012990387113535984 2024-08-31 12:52:13
140 1.407029628753662 0.001558846453624318 2024-08-31 12:52:15
141 1.409199833869934 0.001558846453624318 2024-08-31 12:52:18
142 1.4098156690597534 0.001558846453624318 2024-08-31 12:52:20
143 1.42091703414917 0.001558846453624318 2024-08-31 12:52:22
144 1.410332202911377 0.001558846453624318 2024-08-31 12:52:24
145 1.4079596996307373 0.001558846453624318 2024-08-31 12:52:26
146 1.4194836616516113 0.001558846453624318 2024-08-31 12:52:28
147 1.4149564504623413 0.001558846453624318 2024-08-31 12:52:30
148 1.4154218435287476 0.0018186541958950377 2024-08-31 12:52:32
149 1.407231092453003 0.0018186541958950377 2024-08-31 12:52:34
3842
7
1 1.4118688106536865 0.0 2024-08-31 12:52:37
2 1.4143040180206299 0.0 2024-08-31 12:52:38
3 1.41001558303833 0.0 2024-08-31 12:52:40
4 1.4162929058074951 0.0 2024-08-31 12:52:41
5 1.419966459274292 0.0 2024-08-31 12:52:42
6 1.405104160308838 0.0 2024-08-31 12:52:44
7 1.4151164293289185 0.0 2024-08-31 12:52:45
8 1.4103968143463135 0.0 2024-08-31 12:52:46
9 1.4031622409820557 0.0 2024-08-31 12:52:48
10 1.4144188165664673 0.0002602811035918792 2024-08-31 12:52:49
11 1.4113107919692993 0.0002602811035918792 2024-08-31 12:52:51
12 1.4220036268234253 0.0002602811035918792 2024-08-31 12:52:52
13 1.4156757593154907 0.0002602811035918792 2024-08-31 12:52:53
14 1.4181493520736694 0.0 2024-08-31 12:52:55
15 1.4090757369995117 0.0 2024-08-31 12:52:56
16 1.4196842908859253 0.0 2024-08-31 12:52:57
17 1.4089994430541992 0.0 2024-08-31 12:52:59
18 1.4121716022491455 0.0002602811035918792 2024-08-31 12:53:00
19 1.4146919250488281 0.0005205622071837585 2024-08-31 12:53:01
20 1.4138880968093872 0.0002602811035918792 2024-08-31 12:53:03
21 1.4161255359649658 0.0 2024-08-31 12:53:04
22 1.415529727935791 0.0002602811035918792 2024-08-31 12:53:06
23 1.4121837615966797 0.0002602811035918792 2024-08-31 12:53:07
24 1.4177370071411133 0.0 2024-08-31 12:53:08
25 1.4119179248809814 0.0 2024-08-31 12:53:10
26 1.4140280485153198 0.0002602811035918792 2024-08-31 12:53:11
27 1.4147589206695557 0.0002602811035918792 2024-08-31 12:53:12
28 1.4133739471435547 0.0002602811035918792 2024-08-31 12:53:14
29 1.411219596862793 0.0 2024-08-31 12:53:15
30 1.4165985584259033 0.0 2024-08-31 12:53:16
31 1.4134751558303833 0.0 2024-08-31 12:53:18
32 1.4156126976013184 0.0 2024-08-31 12:53:19
33 1.4093643426895142 0.0 2024-08-31 12:53:21
34 1.4122661352157593 0.0 2024-08-31 12:53:22
35 1.413933277130127 0.0 2024-08-31 12:53:23
36 1.4075661897659302 0.0 2024-08-31 12:53:25
37 1.4179917573928833 0.0002602811035918792 2024-08-31 12:53:26
38 1.4162771701812744 0.0002602811035918792 2024-08-31 12:53:28
39 1.4148728847503662 0.0002602811035918792 2024-08-31 12:53:29
40 1.4140996932983398 0.0002602811035918792 2024-08-31 12:53:30
41 1.4144814014434814 0.0 2024-08-31 12:53:32
42 1.4109894037246704 0.0 2024-08-31 12:53:33
43 1.4126800298690796 0.0 2024-08-31 12:53:34
44 1.4116944074630737 0.0 2024-08-31 12:53:36
45 1.4115656614303589 0.0002602811035918792 2024-08-31 12:53:37
46 1.4145687818527222 0.0 2024-08-31 12:53:38
47 1.412827968597412 0.0 2024-08-31 12:53:40
48 1.4037959575653076 0.0 2024-08-31 12:53:41
49 1.4079598188400269 0.0 2024-08-31 12:53:43
50 1.4112873077392578 0.0 2024-08-31 12:53:44
51 1.4101804494857788 0.0 2024-08-31 12:53:45
52 1.4083482027053833 0.0 2024-08-31 12:53:47
53 1.4138836860656738 0.0 2024-08-31 12:53:48
54 1.41090989112854 0.0 2024-08-31 12:53:49
55 1.4071056842803955 0.0 2024-08-31 12:53:51
56 1.4074363708496094 0.0005205622071837585 2024-08-31 12:53:52
57 1.414393424987793 0.0005205622071837585 2024-08-31 12:53:54
58 1.4114928245544434 0.0007808433107756377 2024-08-31 12:53:55
59 1.4121253490447998 0.0002602811035918792 2024-08-31 12:53:56
60 1.4161573648452759 0.0002602811035918792 2024-08-31 12:53:58
61 1.4203556776046753 0.0002602811035918792 2024-08-31 12:53:59
62 1.4174931049346924 0.0002602811035918792 2024-08-31 12:54:00
63 1.4109865427017212 0.0002602811035918792 2024-08-31 12:54:02
64 1.4135897159576416 0.0002602811035918792 2024-08-31 12:54:03
65 1.4123387336730957 0.0002602811035918792 2024-08-31 12:54:04
66 1.4054468870162964 0.0002602811035918792 2024-08-31 12:54:06
67 1.412307858467102 0.0002602811035918792 2024-08-31 12:54:07
68 1.4152939319610596 0.0002602811035918792 2024-08-31 12:54:09
69 1.4094136953353882 0.0002602811035918792 2024-08-31 12:54:10
70 1.4126636981964111 0.0002602811035918792 2024-08-31 12:54:11
71 1.4048500061035156 0.0005205622071837585 2024-08-31 12:54:13
72 1.41255521774292 0.0005205622071837585 2024-08-31 12:54:14
73 1.417504072189331 0.0005205622071837585 2024-08-31 12:54:16
74 1.4111191034317017 0.0005205622071837585 2024-08-31 12:54:17
75 1.4052072763442993 0.0005205622071837585 2024-08-31 12:54:18
76 1.4133211374282837 0.0002602811035918792 2024-08-31 12:54:20
77 1.4124199151992798 0.0002602811035918792 2024-08-31 12:54:21
78 1.412792444229126 0.0002602811035918792 2024-08-31 12:54:22
79 1.4111047983169556 0.0002602811035918792 2024-08-31 12:54:24
80 1.4209636449813843 0.0002602811035918792 2024-08-31 12:54:25
81 1.4152089357376099 0.0002602811035918792 2024-08-31 12:54:26
82 1.4109407663345337 0.0002602811035918792 2024-08-31 12:54:28
83 1.4159654378890991 0.0 2024-08-31 12:54:29
84 1.4171751737594604 0.0002602811035918792 2024-08-31 12:54:30
85 1.4131492376327515 0.0002602811035918792 2024-08-31 12:54:32
86 1.4177894592285156 0.0002602811035918792 2024-08-31 12:54:33
87 1.4235682487487793 0.0002602811035918792 2024-08-31 12:54:34
88 1.4109117984771729 0.0002602811035918792 2024-08-31 12:54:36
89 1.4226974248886108 0.0002602811035918792 2024-08-31 12:54:37
90 1.4141974449157715 0.0002602811035918792 2024-08-31 12:54:38
91 1.4190888404846191 0.0002602811035918792 2024-08-31 12:54:40
92 1.4198603630065918 0.0002602811035918792 2024-08-31 12:54:41
93 1.4123244285583496 0.0 2024-08-31 12:54:43
94 1.417125940322876 0.0 2024-08-31 12:54:44
95 1.4175879955291748 0.0 2024-08-31 12:54:45
96 1.412432312965393 0.0 2024-08-31 12:54:47
97 1.4203548431396484 0.0 2024-08-31 12:54:48
98 1.419938564300537 0.0005205622071837585 2024-08-31 12:54:49
99 1.4193100929260254 0.0002602811035918792 2024-08-31 12:54:51
100 1.4209386110305786 0.0005205622071837585 2024-08-31 12:54:52
101 1.4148861169815063 0.001041124414367517 2024-08-31 12:54:54
102 1.4158490896224976 0.001041124414367517 2024-08-31 12:54:55
103 1.4220513105392456 0.0007808433107756377 2024-08-31 12:54:56
